dataset_type,row_id,arxiv_id,category,abstract,Introduction/Background,Aim/Purpose,Methodology,Results / Contributions ,Conclusions,Limitations of Research / Gap,Not Sure,ERRORS,TOO LONG,length,number_of_errors
test,4345,1209.5986,math,"<S0> We consider signal reconstruction from the norms of subspace components generalizing standard phase retrieval problems . in the deterministic setting. </S0> <S1> A closed reconstruction formula is derived when the subspaces satisfy certain cubature conditions , that require at least a quadratic number of subspaces. </S1> <S2> Moreover , we address reconstruction under the erasure of a subset of the norms ; using the concepts of @xmath0 - fusion frames and list decoding , we propose an algorithm that outputs a finite list of candidate signals , one of which is the correct one . in the random setting , we show that a set of subspaces chosen at random and of cardinality scaling linearly in the ambient dimension allows for exact reconstruction with high probability by solving the feasibility problem of a semidefinite program. </S2>",0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,1758,1703.08498,math,"<S0> We propose an alternative method to generate samples of a spatially correlated random field with applications to large - scale problems for forward propagation of uncertainty . a classical approach for generating these sampl. </S0> <S1> Is the karhunen - love ( kl ) decomposition. </S1> <S2> However , the kl expansion requires solving a dense eigenvalue problem and is therefore computationally infeasible for large - scale problems. </S2> <S3> Sampling methods based on stochastic partial differential equations provide a highly scalable way to sample gaussian fields , but the resulting parametrization is mesh dependent. </S3> <S4> We propose a multilevel decomposition of the stochastic field to allow for scalable , hierarchical sampling based on solving a mixed finite element formulation of a stochastic reaction - diffusion equation with a random , white noise source function. </S4> <S5> Numerical experiments are presented to demonstrate the scalability of the sampling method as well as numerical results of multilevel monte carlo simulations for a subsurface porous media flow application using the proposed sampling method. </S5> <S6> Multilevel methods , pdes with random input data , mixed finite elements , uncertainty quantification , multilevel monte carlo 65c05 , 60h15 , 35r 60 , 65n30 , 65 m 75 , 65c. </S6>",0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,,0.42857142857142855,,7,3
test,2070,math-ph0602026,math,"<S0> Our main aim in this self - contained article is at the same time to detail the relationships between the resurgence and the hyperasymptotic theories , and to demonstrate how these theories can be used for an implicit resurgent function . for this purpo. </S0> <S1> We consider after stokes the question of the effective borel - resummation of an exact bohr - sommerfeld - like implicit resurgent function whose values on an explicit semi - lattice provide the zeros of the airy function. </S1> <S2> The resurgent structure encountered resembles what one usually gets in nonlinear problems , so that the method described here is quite general. </S2>",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,,0.3333333333333333,,3,1
test,5315,math0302288,math,"<S0> We interpret magnetic billiards as finsler ones and describe an analog of the string construction for magnetic billiards. </S0> <S1> Finsler billiards for which the law angle of incidence equals angle of reflection "" are described. </S1> <S2> We characterize the finsler metrics in the plane whose geodesics are circles of a fixed radius. </S2> <S3> This is a magnetic analog of hilbert s fourth problem asking to describe the finsler metrics whose geodesics are straight lines. </S3> <S4> _ msc _ : 53b40 , 53c 60 , 53c65 , 70f35 _ key words _ : magnetic flows , magnetic billiards , finsler metrics , finsler billiards , hilbert s fourth problem , pompeiu problem , integral geomet. </S4>",0.4,0.0,0.0,0.4,0.2,0.0,,0.2,,5,1
test,4504,1510.05354,math,"<S0> In this article , we investigate the status of the homomorphism preservation property amongst restricted classes of finite relational structures and algebraic structures. </S0> <S1> We show that there are many homomorphism - closed classes of finite lattices that are definable by a first - order sentence but not by existential positive sentences , demonstrating the failure of the homomorphism preservation property for lattices at the finite level. </S1> <S2> In contrast to the negative results for algebras , we establish a finite - level relativised homomorphism preservation theorem in the relational case . more specifically. </S2> <S3> We give a complete finite - level characterisation of first - order definable finitely generated anti - varieties relative to classes of relational structures definable by sentences of some general forms. </S3> <S4> When relativisation is dropped , this gives a fresh proof of atserias s characterisation of first - order definable constraint satisfaction problems over a fixed template , a well known special case of rossman s finite homomorphism preservation theorem. </S4>",0.2,0.2,0.0,0.6,0.2,0.0,,0.2,,5,1
test,2009,math0610354,math,"<S0> We introduce complex cones and associated projective gauges , generalizing a real birkhoff cone and its hilbert metric to complex vector spaces. </S0> <S1> We deduce a variety of _ spectral gap _ theorems in complex banach spaces. </S1> <S2> We prove a _ dominated _ complex cone - contraction theorem and use it to extend the classical perron - frobenius theorem to complex matrices , Jentzsch s theorem to complex integral operators , a kren - rutman theorem to compact and quasi - compact complex operators and a ruelle - perron - frobenius theorem to complex transfer operators in dynamical systems . in the simplest case of a complex @xmath 0 by @xmath0 matrix @xmat. </S2> <S3> We have the following statement : suppose that @ xmath 2 is such that @ xmath 3 for all indices. </S3> <S4> Then @ Xmath 4 has a ` spectral gap '. </S4>",0.2,0.0,0.0,0.4,0.0,0.0,,0.4,,5,2
test,3082,1611.07441,math,"<S0> The `` square peg problem '' or `` inscribed square problem '' of toeplitz asks if every simple closed curve in the plane inscribes a ( non - degenerate ) square , in the sense that all four vertices of that square lie on the curve . by a variety of arguments of a `` homological '' nature , it is known that the answer to this question is positive if the curve is sufficiently regular. </S0> <S1> The regularity hypotheses are needed to rule out the possibility of arbitrarily small squares that are inscribed or almost inscribed on the curve ; because of this , these arguments do not appear to be robust enough to handle arbitrarily rough curves . in this pap. </S1> <S2> We augment the homological approach by introducing certain integrals associated to the curve. </S2> <S3> This approach is able to give positive answers to the square peg problem in some new cases , for instance if the curve is the union of two lipschitz graphs @xmath0 \to { \ mathbb{r}}$ ] that agree at the endpoints , and whose lipschitz constants are strictly less than one. </S3> <S4> We also present some simpler variants of the square problem which seem particularly amenable to this integration approach , including a a periodic version of the problem that is not subject to the problem of arbitrarily small squares ( and remains open even for regular curves ) , as well as an almost purely combinatorial conjecture regarding the sign patterns of sums @ xmath 1 for @xmath 2 ranging in finite sets of real numbers. </S4>",0.4,0.0,0.2,0.2,0.2,0.0,,0.4,,5,2
test,4369,math-ph0212079,math,"<S0> The dynamical model on 3 + 1 dimensional space - time admitting soliton solutions is discussed. </S0> <S1> The proposal soliton is localized in the vicinity of a closed contour , which could be linked and / or knotted. </S1> <S2> The topological charge is hopf invariant. </S2> <S3> Some applications in realistic physical systems are indicated. </S3> <S4> 4.5 mm * 2000 mathematics subject classification : * 35q51 , 35s35 , 65c20 , 81v25 . * keywords and phrases : * soliton , k not , hopf invariant. </S4>",0.4,0.0,0.0,0.4,0.2,0.0,,0.2,,5,1
test,2496,1603.0602,math,"<S0> Quandle 2 - cocycles define invariants of classical and virtual knots , and extensions of quandles. </S0> <S1> We show that the quandle 2 - cocycle invariant with respect to a non - trivial @xmath0 - cocycle is constant , or takes some other restricted form , for classical knots when the corresponding extensions satisfy certain algebraic conditions . in particular. </S1> <S2> If an abelian extension is a conjugation quandle , then the corresponding cocycle invariant is constant. </S2> <S3> Specific examples are presented from the list of connected quandles of order less than 48. </S3> <S4> Relations among various quandle epimorphisms involved are also examined . + key words : quandles , quandle cocycle invariants , abelian extensions of quandles + msc : 57m. </S4>",0.2,0.0,0.0,0.4,0.2,0.0,,0.2,,5,1
test,4438,707.1344,math,"<S0> A comodule algebra @xmath0 over a hopf algebra @xmath1 with bijective antipode is called principal if the coaction of @xmath1 is galois and @xmath0 is @xmath1 - equivariantly projective ( faithfully flat ) over the coaction - invariant subalgebra @xmath2. </S0> <S1> We prove that principality is a piecewise property : given @xmath 3 comodule - algebra surjections @xmath 4 whose kernels intersect to zero , @xmath0 is principal if and only if all @xmath 5 s are principal . furthermore. </S1> <S2> Assuming the principality of @xmath0 , we show that the lattice these kernels generate is distributive if and only if so is the lattice obtained by intersection with @xmath 2. </S2> <S3> Finally , assuming the above distributivity property , we obtain a flabby sheaf of principal comodule algebras over a certain space that is universal for all such @xmath3 - families of surjections @xmath4 and such that the comodule algebra of global sections is @xmath0. </S3>",0.25,0.0,0.0,0.5,0.25,0.0,,0.25,,4,1
test,125,1207.2886,math,"<S0> This paper deals with the optimal stopping problem under partial observation for piecewise - deterministic markov processes. </S0> <S1> We first obtain a recursive formulation of the optimal filter process and derive the dynamic programming equation of the partially observed optimal stopping problem. </S1> <S2> Then , we propose a numerical method , based on the quantization of the discrete - time filter process and the inter - jump times , to approximate the value function and to compute an actual @xmath0 - optimal stopping time. </S2> <S3> We prove the convergence of the algorithms and bound the rates of convergence. </S3> <S4> Keywords : optimal stopping , partial observation , filtering , piecewise deterministic markov processes , quantization , numerical method 60g40 , 60j25 , 93e20 , 93e25 , 93e10 , 60k. </S4>",0.2,0.0,0.4,0.2,0.2,0.0,,0.2,,5,1
test,1932,1604.05061,math,"<S0> We overview a series of recent works addressing numerical simulations of partial differential equations in the presence of some elements of randomness. </S0> <S1> The specific equations manipulated are linear elliptic , and arise in the context of multiscale problems , but the purpose is more general . on a set of prototypical situations , we investigate two critical issues present in many settings : variance reduction techniques to obtain sufficiently accurate results at a limited computational cost when solving pdes with random coefficients , and finite element techniques that are sufficiently flexible to carry over to geometries with random fluctuatio. </S1> <S2> . some elements of theoretical analysis and numerical analysis are briefly mentioned. </S2> <S3> Numerical experiments , although simple , provide convincing evidence of the efficiency of the approaches. </S3>",0.5,0.0,0.0,0.25,0.0,0.0,,0.25,,4,1
test,4477,812.404,math,"<S0> We study systems of globally coupled interval maps , where the identical individual maps have two expanding , fractional linear , onto branches , and where the coupling is introduced via a parameter - common to all individual maps - that depends in an analytic way on the mean field of the system. </S0> <S1> We show : 1 ) for the range of coupling parameters we consider , finite - size coupled systems always have a unique invariant probability density which is strictly positive and analytic , and all finite - size systems exhibit exponential decay of correlations. </S1> <S2> 2 ) for the same range of parameters , the self - consistent perron - frobenius operator which captures essential aspects of the corresponding infinite - size system ( arising as the limit of the above when the system size tends to infinity ) , undergoes a supercritical pitchfork bifurcation from a unique stable equilibrium to the coexistence of two stable and one unstable equilibrium .. </S2>",0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,,0.3333333333333333,,3,1
test,4808,1006.5338,math,"<S0> Stationary and isotropic iteration stable random tessellations are considered , which can be constructed by a random process of cell division. </S0> <S1> The collection of maximal polytopes at a fixed time @xmath0 within a convex window @xmath1 is regarded and formulas for mean values , variances , as well as a characterization of certain covariance measures are proved. </S1> <S2> The focus is on the case @xmath2 , which is different from the planar one , treated separately in @xcite. </S2> <S3> Moreover , a multivariate limit theorem for the vector of suitably rescaled intrinsic volumes is established , leading in each component in sharp contrast to the situation in the plane to a non - gaussian limit. </S3> <S4> # 1 * key words : * central limit theory ; integral geometry ; intrinsic volumes ; iteration / nesting ; markov process ; martingale ; random tessellation ; stochastic stability ; stochastic geometry + * msc ( 2000 ) : * primary : 60d05 ; secondary : 52a22 ; 60f. </S4>",0.2,0.0,0.0,0.6,0.0,0.0,,0.2,,5,1
test,2577,1309.3455,math,"<S0> Convergent infinite products , indexed by all natural numbers , in which each factor is a rational function of the index , can always be evaluated in terms of finite products of gamma functions. </S0> <S1> This goes back to euler. </S1> <S2> A purpose of this note is to demonstrate the usefulness of this fact through a number of diverse applications involving multiplicative partitions , entries in ramanujan s notebooks , the chowla selberg formula , and the th. </S2> <S3> Morse sequence. </S3> <S4> In addition , we propose a numerical method for efficiently evaluating more general infinite series such as the slowly convergent kepler bouwkamp constant. </S4>",0.4,0.2,0.0,0.2,0.0,0.0,,0.4,,5,2
test,5039,1308.495,math,"<S0> We solve the local and global structural identifiability problems for viscoelastic mechanical models represented by networks of springs and dashpots. </S0> <S1> We propose a very simple characterization of both local and global structural identifiability based on _ identifiability tables _ , with the purpose of providing a guideline for constructing arbitrarily complex , identifiable spring - dashpot networks. </S1> <S2> We illustrate how to use our results in a number of examples and point to some applications in cardiovascular modeling. </S2>",0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,813,911.1237,math,"<S0> The main aim of this paper is to establish the connection between well - known criteria for the pseudocontinuability of a non - inner schur function @xmath 0 in the unit disk ( see theorems [ t 3.9 ] and [ t4.2 ] ) . in a canonical way we associate a probability measure @xmath1 on the unit circle with @xmath0. </S0> <S1> One of the two criteria will be reformulated in the face of @xmath1 , whereas the other one is drafted in view of a completely non unitary contraction @xmath 2 having @xmath0 as its corresponding characteristic function. </S1> <S2> Our main result clarifies an immediate connection between the above - mentioned two criteria . for this reas. </S2> <S3> , we construct a special orthogonal basis in the space @xmath3 and rewrite these criteria in terms of this orthogonal basis. </S3> <S4> ( see theorem [ 4.3 ] ). </S4>",0.4,0.2,0.2,0.0,0.0,0.0,S4,0.4,,5,2
test,1933,1104.3689,math,"<S0> We study discrete conjugate nets whose laplace sequence is of period four. </S0> <S1> Corresponding points of opposite nets in this cyclic sequence have equal osculating planes in different net directions , that is , they correspond in an asymptotic transformation . we show that this implies that the connecting lines of corresponding points form a discrete w - congruence. </S1> <S2> We derive some properties of discrete laplace cycles of period four and describe two explicit methods for their construction. </S2> <S3> Msc 2010 : 53a20 ( primary ) , 51a20 , 53a25. </S3> <S4> Keywords : discrete conjugate net , laplace transform , asymptotic transform , discrete w - congruence , discrete projective differential geometry. </S4>",0.2,0.0,0.0,0.4,0.0,0.0,,0.2,,5,1
test,2695,1703.08767,math,"<S0> The polynomial eigenvalue problem arises in many applications and has received a great deal of attention over the last decade. </S0> <S1> The use of root - finding methods to solve the polynomial eigenvalue problem dates back to the work of kublanovskaya ( 1969 , 1970 ) and has received a resurgence due to the work of bini and noferini ( 2013 ) . in this paper , we present a method which uses laguerre iteration for computing the eigenvalues of a matrix polynomial . an effective method based on the numerical range is presented for computing initial estimates to the eigenvalues of a matrix polynomial. </S1> <S2> A detailed explanation of the stopping criteria is given , and it is shown that under suitable conditions we can guarantee the backward stability of the eigenvalues computed by our method . then , robust methods are provided for computing both the right and left eigenvectors and the condition number of each eigenpair. </S2> <S3> Applications for hessenberg and tridiagonal matrix polynomials are given and we show that both structures benefit from substantial computational savings . finally , we present several numerical experiments to verify the accuracy of our method and its competitiveness for solving the roots of a polynomial and the tridiagonal eigenvalue problem. </S3> <S4> Matrix polynomial , polynomial eigenvalue problem , root - finding algorithm , laguerre s method 15a22 , 15a18 , 47j10 , 65f. </S4>",0.6,0.0,0.0,0.2,0.0,0.0,,0.2,,5,1
test,2292,math0702017,math,"<S0> What is the optimal shape of a dendrite. </S0> <S1> Of course , optimality refers to some particular criterion . in this paper , we look at the case of a dendrite sealed at one end and connected at the other end to a soma. </S1> <S2> The electrical potential in the fiber follows the classical cable equations as established by W. Rall. </S2> <S3> We are interested in the shape of the dendrite which minimizes either the attenuation in time of the potential or the attenuation in space . in both cases. </S3> <S4> We prove that the cylindrical shape is optimal. </S4>",0.6,0.0,0.0,0.2,0.0,0.0,,0.2,,5,1
test,2801,math-ph0502037,math,"<S0> We investigate the continuum @xmath0 - Potts model at its transition point from the disordered to the ordered regime , with particular emphasis on the coexistence of disordered and ordered phases in the high - @xmath0 case. </S0> <S1> We argue that occurrence of phase transition can be seen as percolation in the related random cluster representation , similarly to the lattice potts model , and investigate the typical structure of clusters for high @xmath0. </S1> <S2> We also report on numerical simulations in two dimensions using a continuum version of the swendsen - wang algorithm , compare the results with earlier simulations which used the invaded cluster algorithm , and discuss implications on the geometry of clusters in the disordered and ordered phases. </S2> <S3> Keywords : continuum potts model , first - order phase transition , continuum percolation , continuum swendsen - wang cluster algorit. </S3>",0.25,0.0,0.0,0.5,0.0,0.0,,0.25,,4,1
test,3298,1305.5928,math,<S0> In this note we introduce the ( homologically essential ) arc complex of a surface as a tool for studying properties of open book decompositions and contact structures . after characterizing destabilizability in terms of the essential translation distance of the monodromy of an open bo. </S0> <S1> We given an application of this result to show that there are planer open books of the standard contact structure on @xmath0 with 5 ( or any number larger than 5 ) boundary components that do not destabilize. </S1> <S2> We also show that any planar open book with 4 or fewer boundary components does destabilize. </S2>,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.3333333333333333,,3,1
test,2759,1302.3792,math,<S0> We classify legendrian rational unknots with tight complements in the lens spaces @xmath0 up to coarse equivalence . as an example of the general case. </S0> <S1> This classification is also worked out for @xmath 1. </S1> <S2> The knots are described explicitly in a contact surgery diagram of the corresponding lens space. </S2>,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,,0.3333333333333333,,3,1
test,4200,1401.6668,math,"<S0> We present a generalization of hilfer derivatives in which riemann liouville integrals are replaced by more general Prabhakar integrals. </S0> <S1> We analyze and discuss its properties. </S1> <S2> Furthermore , we show some applications of these generalized hilf. </S2> <S3> Prabhakar derivatives in classical equations of mathematical physics such as the heat and the free electron laser equations , and in difference - differential equations governing the dynamics of generalized renewal stochastic processes. </S3> <S4> _ keywords _ : hilfer Prabhakar derivatives , Prabhakar integrals , mittag leffler functions , generalized poisson process. </S4>",0.6,0.0,0.0,0.4,0.0,0.0,,0.4,,5,2
test,4870,math0605035,math,"<S0> We use @xmath0 paths to construct a process of continuum nonsimple loops in the plane and prove that this process coincides with the full continuum scaling limit of 2d critical site percolation on the triangular lattice that is , the scaling limit of the set of all interfaces between different clusters. </S0> <S1> Some properties of the loop process , including conformal invariance , are also proved. </S1> <S2> * keywords : * continuum scaling limit , percolation , sle , critical behavior , triangular lattice , conformal invariance. </S2> <S3> * ams 2000 subject classification : * 82b27 , 60k35 , 82b43 , 60d05 , 30c35. </S3>",0.25,0.0,0.0,0.25,0.0,0.0,S3,0.25,,4,1
test,1653,1701.02012,math,"<S0> We study chemical reaction networks with discrete state spaces , such as the standard continuous time markov chain model , and present sufficient conditions on the structure of the network that guarantee the system exhibits an extinction event. </S0> <S1> The conditions we derive involve creating a modified chemical reaction network called a domination - expanded reaction network and then checking properties of this network. </S1> <S2> We apply the results to several networks including an envz - ompr signaling pathway in. </S2> <S3> Escherichia coli_ . this analysis produces a system of equalities and inequalities which , in contrast to previous results on extinction events , allows algorithmic implementation. </S3> <S4> Such an implementation will be investigated in a companion paper where the results are applied to 458 models from the european bioinformatics institute s biomodels databa. </S4> <S5> . [ section ] [ section ] [ section ] [ section ] [ section ] [ section ] * keywords : * reaction network , reaction graph , extinction , stochastic process , petri net * ams subject classifications : * 92c42 , 60j. </S5>",0.16666666666666666,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,,0.3333333333333333,,6,2
test,2769,astro-ph0210271,ph,"<S0> Using the adaptive optics system , Hokupaa , at gemini - north , we have directly imaged a companion around the ukirt faint standard m 8 star , lhs 2397 a ( fs 129 ) at a separation of 2.96 au. </S0> <S1> Near - infrared photometry of the companion has shown it to be an l7.5 brown dwarf and confirmed the spectral type of the primary to be m 8. </S1> <S2> We also derive a substellar mass of the companion of @xmath0 , although masses in the range @xmath 1 are possible , and the primary mass as @xmath 2. </S2> <S3> Reanalysis of archival imaging from Hst has confirmed the secondary as a common proper motion object. </S3> <S4> This binary represents the first clear example of a brown dwarf companion within 4 au of a low mass star and should be one of the first late l dwarfs to have a dynamical mass . as part of a larger survey of m 8 - l0 stars , this object may indicate that there is no `` brown dwarf desert '' around low mass primaries. </S4>",0.2,0.0,0.0,0.4,0.2,0.0,,0.2,,5,1
test,3309,astro-ph9707293,ph,<S0> Since February 1997 the Bl Lac object mkn 501 is in a `` high state '' of @xmath0 - ray emission . the hegra collaboration has studied mkn 501 with their air erenkov telescopes on La Palma . he. </S0> <S1> We report on observations with the 5 m@xmath1 telescope ( threshold @xmath2 1.5 tev ) operated in a stand alone mode. </S1> <S2> We observed a rapidly varying flux between 0.5 to 6 times of that from the crab nebula . on avera. </S2> <S3> A mkn 501 flux of @xmath 3 has been determined. </S3> <S4> The spectrum extends at least up to 10 tev with an integral power law coefficient of @xmath4 and seems to be steeper than in 1996. </S4>,0.2,0.0,0.0,0.2,0.2,0.0,,0.4,,5,2
test,455,hep-th9908052,ph,"<S0> It has been proposed that the noncommutative geometry of the `` fuzzy '' 2 - sphere provides a nonperturbative regularization of scalar field theories. </S0> <S1> This generalizes to compact khler manifolds where simple field theories are regularized by the geometric quantization of the manifold . in order to permit actual calculations and the comparison with other regularizations. </S1> <S2> I describe the perturbation theory of these regularized models and propose an approximation technique for evaluation of the feynman diagrams. </S2> <S3> I present example calculations of the simplest diagrams for the @xmath 0 model on the spaces @xmath 1 , @xmath 2 , and @xmath 3. </S3> <S4> This regularization fails for noncompact spaces ; i give a brief dimensional analysis argument as to why this is so. </S4> <S5> I also discuss the relevance of the topology of feynman diagrams to their ultra - violet and infra - red divergence behavior in this model. </S5> <S6> L +. </S6>",0.2857142857142857,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.2857142857142857,,7,2
test,1351,cond-mat9804305,ph,<S0> The two - state model of stochastic resonance is extended to a chain of coupled two - state elements governed by the dynamics of glauber s stochastic ising model. </S0> <S1> Appropriate assumptions on the model parameters turn the chain into a prototype system of coupled stochastic resonators . in a weak - signal lim. </S1> <S2> Analytical expressions are derived for the spectral power amplification and the signal - to - noise ratio of a two - state element embedded into the chain. </S2> <S3> The effect of the coupling between the elements on both quantities is analysed and array - enhanced stochastic resonance is established for pure as well as noisy periodic signals. </S3> <S4> The coupling - induced improvement of the snr compared to an uncoupled element is shown to be limited by a factor four which is only reached for vanishing input noise. </S4>,0.2,0.0,0.0,0.2,0.4,0.0,,0.2,,5,1
test,799,quant-ph0611058,ph,"<S0> We analyze the class of single qubit channels with the environment modeled by a one - qubit mixed state. </S0> <S1> The set of affine transformations for this class of channels is computed analytically , employing the canonical form for the two - qubit unitary operator. </S1> <S2> We demonstrate that , @xmath0 of the generalized depolarizing channels can be simulated by the one - qubit mixed state environment by explicitly obtaining the shape of the volume occupied by this class of channels within the tetrahedron representing the generalized depolarizing channels. </S2> <S3> Further , as a special case , we show that the two - pauli channel can not be simulated by a one - qubit mixed state environment. </S3>",0.5,0.0,0.0,0.0,0.25,0.0,,0.25,,4,1
test,6218,909.4533,ph,"<S0> We report extensive spectroscopic and differential @xmath0 - band photometric observations of the 18.4 - day detached double - lined eclipsing binary lv her ( ) , which has the highest eccentricity ( @xmath1 ) among the systems with well - measured properties. </S0> <S1> We determine the absolute masses and radii of the components to be @xmath 2 , @xmath 3 , @xmath 4 , and @xmath5 , with fractional errors of 0.9 % or better . the effective temperatures are @xmath6 k and @xmath7 k , respectively , and the overall metallicity is estimated to be [ m / h ] @xmath8. </S1> <S2> A comparison with current stellar evolution models for this composition indicates an excellent fit for an age between 3.8 and 4.2 gyr , with both stars being near the middle of their main - sequence lifetimes. </S2> <S3> Full integration of the equations for tidal evolution is consistent with the high eccentricity , and suggests the stars spin axes are aligned with the orbital axis , and that their rotations should be pseudo - synchronized. </S3> <S4> The latter prediction is not quite in agreement with the measured projected rotational velocities. </S4>",0.2,0.0,0.0,0.0,0.6,0.0,,0.2,,5,1
test,2345,cond-mat0001229,ph,<S0> We elaborate on several observable consequences of the quantum - critical - point scenario. </S0> <S1> In particular we show that the strong k - dependent scattering of the quasiparticles with the quasi - critical charge and spin fluctuations reproduces the main features of the low - energy spectral weights and of the observed fermi surfaces . in the underdop. </S1> <S2> Cuprates the attractive k - dependent charge scattering drives the formation of the pseudogap at the m points below the crossover temperature @xmath0 . in this conte. </S2> <S3> We discuss models for pseudogap formation with relevant scattering in the particle - particle and particle - hole channels. </S3> <S4> The experimental consequences for the pair - fluctuation and for the pseudogap behavior are investigated. </S4>,0.2,0.0,0.0,0.0,0.4,0.0,,0.4,,5,2
test,3449,1103.289,ph,"<S0> Different characteristic of matter influencing the evolution of the universe has been simulated by means of a nonlinear spinor field. </S0> <S1> Exploiting the spinor description of perfect fluid and dark energy evolution of the universe given by an anisotropic bianchi type - vi , Vi@xmath0 , v , i ii , i or isotropic friedmann - Robertson - Walker ( Frw ) one has been studied. </S1> <S2> It is shown that due to some restrictions on metric functions , initial anisotropy in the models bianchi type - vi , vi@xmath0 , v and iii does not die away , while the anisotropic bianchi type - i models evolves into the isotropic one . - 24 . </S2>",0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,,0.3333333333333333,,3,1
test,1740,nucl-th0003063,ph,"<S0> I compute the gluon self - energy in a color superconductor with three flavors of massless quarks , where condensation of cooper pairs breaks the color and flavor @xmath0 symmetry of qcd to the diagonal subgroup @xmath 1 . at zero temperature. </S0> <S1> All eight electric gluons obtain a debye screening mass , and all eight magnetic gluons a meissner mass. </S1> <S2> The debye as well as the meissner masses are found to be equal for the different gluon colors. </S2> <S3> These masses determine the coefficients of the kinetic terms in the effective theory for the low - energy degrees of freedom. </S3> <S4> Their values agree with those obtained by son and stephanov. </S4> <S5> 16.5 cm - 1.5 cm * debye screening and meissner effect in a three - flavor color superconductor * + Dirk h. rischke + + _ riken - bnl research center _ + _ brookhaven national laboratory , Upton , new York 11973 , u.s.a . _ + _ email : rischke@bnl.gov_ + +. </S5>",0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,,0.3333333333333333,,6,2
test,5818,1701.09077,ph,"<S0> We investigate the impact of the local spin texture on the differential conductance by scanning tunneling microscopy . in the foc. </S0> <S1> Is the previously found non - collinear magnetoresistance , which originates from spin mixing effects upon electron hopping between adjacent sites with canted magnetic moments . in the present work it is studied with lateral resolution both for the zero magnetic field spin spiral state as well as for individual magnetic skyrmions at different magnetic field values. </S1> <S2> We analyze in detail the response of the differential conductance and find different dependencies of peak energy and peak intensity on the local properties of the non - collinear spin texture. </S2> <S3> We find that in the center of a skyrmion the peak energy and intensity scale roughly linear with the angle between nearest neighbor moments. </S3> <S4> Elsewhere in the skyrmion , where the non - collinearity is not isotropic and the magnetization quantization axis varies , the behavior of the peak energy is more complex. </S4>",0.0,0.0,0.0,0.0,0.6,0.0,,0.4,,5,2
test,5250,cond-mat0209034,ph,<S0> For ultracold and bose - condensed atoms contained in periodic optical potential wells the quantized nature of their motion is clearly visible. </S0> <S1> The motion of the atomic wavepacket can also be accurately controlled . for those systems the long - range character of the atomic interaction and of the external potential play a key role in the quantum mechanical evolution. </S1> <S2> The basic facets of the experimental and theoretical research for atoms within optical lattice structures will be reviewed. </S2>,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,,0.3333333333333333,,3,1
test,4662,astro-ph0305380,ph,"<S0> When using Fe as a surrogate for `` metallicity '' , the metallicity is best represented by the dominant species of Fe. </S0> <S1> Accordingly , we have derived a new globular cluster metallicity scale based on the equivalent widths of fe ii lines measured from high resolution spectra of giant stars. </S1> <S2> The scale is primarily based on the results of analyses by the lick - Texas group of 149 stars in 11 clusters , supplemented by other high resolution studies in five additional clusters. </S2> <S3> We also derive _ ab initio _ the true distance moduli for m 3 , m 5 , m 13 , m 15 , and m 92 as a means of setting stellar surface gravities. </S3> <S4> We find that [ fe / h]@xmath0 is correlated linearly with @xmath1 , the reduced strength of the near - infrared ca ii triplet defined by Rutledge Et Al ( 1997 ) , although the correlation coefficients depend on the stellar atmosphere model employed. </S4> <S5> In addition to the 66 globular cluster metallicity estimates presented in a recent pasp review , we present here an additional 39 globular cluster metallicity estimates based on transformations from Q39 , the photometric index defined by zinn ( 1980 ). </S5> <S6> [ 1996/06/01 ] a. </S6>",0.14285714285714285,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,,0.42857142857142855,,7,3
test,3010,708.3197,ph,"<S0> First results from a fully self - consistent , temperature - dependent equation of state that spans the whole density range of neutron stars and supernova cores are presented. </S0> <S1> The equation of state ( eos ) is calculated using a mean - field hartree - fock method in three dimensions ( 3d ). </S1> <S2> The nuclear interaction is represented by the phenomenological skyrme model in this work , but the eos can be obtained in our framework for any suitable form of the nucleon - nucleon effective interaction. </S2> <S3> The scheme we employ naturally allows effects such as ( i ) neutron drip , which results in an external neutron gas , ( ii ) the variety of exotic nuclear shapes expected for extremely neutron heavy nuclei , and ( iii ) the subsequent dissolution of these nuclei into nuclear matter . in this w. </S3> <S4> , the equation of state is calculated across phase transitions without recourse to interpolation techniques between density regimes described by different physical models. </S4> <S5> Eos tables are calculated in the wide range of densities , temperature and proton / neutron ratios on the ornl nccs xt3 , using up to 2000 processors simultaneously. </S5>",0.5,0.0,0.0,0.0,0.16666666666666666,0.0,,0.3333333333333333,,6,2
